year,month,year_month,state,state_code,e2w_registrations,total_2w_registrations,data_source,date,ev_penetration_pct,source_dataset,provenance_class,eligible_as_observed_analytics
2021,5,2021-05,Maharashtra,MH,1706,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,1.1601,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,6,2021-06,Maharashtra,MH,1779,153361,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,1.16,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,7,2021-07,Maharashtra,MH,1852,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,1.1599,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,8,2021-08,Maharashtra,MH,1998,172269,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,1.1598,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,9,2021-09,Maharashtra,MH,2145,184874,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,1.1602,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,10,2021-10,Maharashtra,MH,2559,220588,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,1.1601,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,11,2021-11,Maharashtra,MH,2486,214286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,1.1601,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,12,2021-12,Maharashtra,MH,2047,176471,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,1.16,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,1,2022-01,Maharashtra,MH,7846,157563,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,4.9796,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,2,2022-02,Maharashtra,MH,8160,163866,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,4.9797,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,3,2022-03,Maharashtra,MH,9938,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,4.9795,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Maharashtra,MH,7532,151261,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,4.9795,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Maharashtra,MH,7323,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,4.9796,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Maharashtra,MH,7637,153361,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,4.9798,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Maharashtra,MH,7951,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,4.9798,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Maharashtra,MH,8578,172269,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,4.9794,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Maharashtra,MH,9206,184874,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,4.9796,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Maharashtra,MH,10984,220588,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,4.9794,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Maharashtra,MH,10670,214286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,4.9793,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Maharashtra,MH,8787,176471,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,4.9793,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Maharashtra,MH,10957,157563,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,6.954,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Maharashtra,MH,11395,163866,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,6.9539,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,3,2023-03,Maharashtra,MH,13879,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,6.9541,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,4,2023-04,Maharashtra,MH,10519,151261,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,6.9542,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,5,2023-05,Maharashtra,MH,10227,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,6.9544,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,6,2023-06,Maharashtra,MH,10665,153361,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,6.9542,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,7,2023-07,Maharashtra,MH,11103,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,6.954,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,8,2023-08,Maharashtra,MH,11980,172269,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,6.9542,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,9,2023-09,Maharashtra,MH,12856,184874,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,6.9539,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,10,2023-10,Maharashtra,MH,15340,220588,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,6.9541,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,11,2023-11,Maharashtra,MH,14902,214286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,6.9543,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,12,2023-12,Maharashtra,MH,12272,176471,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,6.9541,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,1,2024-01,Maharashtra,MH,14732,157563,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,9.3499,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,2,2024-02,Maharashtra,MH,15321,163866,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,9.3497,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,3,2024-03,Maharashtra,MH,18660,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,9.3496,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,4,2024-04,Maharashtra,MH,14142,151261,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,9.3494,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,5,2024-05,Maharashtra,MH,13749,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,9.3493,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,6,2024-06,Maharashtra,MH,14339,153361,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,9.3498,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,7,2024-07,Maharashtra,MH,14928,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,9.3496,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,8,2024-08,Maharashtra,MH,16107,172269,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,9.3499,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,9,2024-09,Maharashtra,MH,17285,184874,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,9.3496,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,10,2024-10,Maharashtra,MH,20624,220588,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,9.3496,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,11,2024-11,Maharashtra,MH,20035,214286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,9.3497,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,12,2024-12,Maharashtra,MH,16499,176471,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,9.3494,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,1,2025-01,Maharashtra,MH,14337,157563,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,9.0992,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,2,2025-02,Maharashtra,MH,14911,163866,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,9.0995,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,3,2025-03,Maharashtra,MH,18161,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,9.0996,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,4,2025-04,Maharashtra,MH,13764,151261,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,9.0995,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,5,2025-05,Maharashtra,MH,13382,147059,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,9.0997,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,6,2025-06,Maharashtra,MH,13955,153361,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,9.0994,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,7,2025-07,Maharashtra,MH,14529,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,9.0997,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,8,2025-08,Maharashtra,MH,15676,172269,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,9.0997,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,9,2025-09,Maharashtra,MH,16823,184874,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,9.0997,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,10,2025-10,Maharashtra,MH,20072,220588,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,9.0993,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,11,2025-11,Maharashtra,MH,19499,214286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,9.0995,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,12,2025-12,Maharashtra,MH,16058,176471,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,9.0995,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,1,2020-01,Odisha,OR,10,37515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.0267,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,2,2020-02,Odisha,OR,11,39016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.0282,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,3,2020-03,Odisha,OR,13,47519,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.0274,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,4,2020-04,Odisha,OR,10,36014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.0278,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,5,2020-05,Odisha,OR,10,35014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.0286,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,6,2020-06,Odisha,OR,10,36515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.0274,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,7,2020-07,Odisha,OR,10,38015,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.0263,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,8,2020-08,Odisha,OR,11,41016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.0268,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,9,2020-09,Odisha,OR,12,44018,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.0273,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,10,2020-10,Odisha,OR,14,52521,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.0267,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,11,2020-11,Odisha,OR,14,51020,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.0274,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,12,2020-12,Odisha,OR,11,42017,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.0262,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,1,2021-01,Odisha,OR,54,37515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.1439,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,2,2021-02,Odisha,OR,56,39016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.1435,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,3,2021-03,Odisha,OR,68,47519,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.1431,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,4,2021-04,Odisha,OR,52,36014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.1444,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,5,2021-05,Odisha,OR,50,35014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.1428,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,6,2021-06,Odisha,OR,52,36515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.1424,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,7,2021-07,Odisha,OR,54,38015,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.142,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,8,2021-08,Odisha,OR,59,41016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.1438,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,9,2021-09,Odisha,OR,63,44018,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.1431,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,10,2021-10,Odisha,OR,75,52521,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.1428,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,11,2021-11,Odisha,OR,73,51020,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.1431,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,12,2021-12,Odisha,OR,60,42017,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.1428,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,1,2022-01,Odisha,OR,231,37515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,0.6158,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,2,2022-02,Odisha,OR,240,39016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,0.6151,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,3,2022-03,Odisha,OR,292,47519,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,0.6145,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Odisha,OR,222,36014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,0.6164,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Odisha,OR,215,35014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,0.614,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Odisha,OR,225,36515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,0.6162,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Odisha,OR,234,38015,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,0.6155,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Odisha,OR,252,41016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,0.6144,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Odisha,OR,271,44018,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,0.6157,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Odisha,OR,323,52521,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,0.615,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Odisha,OR,314,51020,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,0.6154,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Odisha,OR,258,42017,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,0.614,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Odisha,OR,322,37515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,0.8583,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Odisha,OR,335,39016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,0.8586,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,3,2023-03,Odisha,OR,408,47519,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,0.8586,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,4,2023-04,Odisha,OR,309,36014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,0.858,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,5,2023-05,Odisha,OR,301,35014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,0.8597,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,6,2023-06,Odisha,OR,314,36515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,0.8599,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,7,2023-07,Odisha,OR,327,38015,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,0.8602,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,8,2023-08,Odisha,OR,352,41016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,0.8582,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,9,2023-09,Odisha,OR,378,44018,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,0.8587,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,10,2023-10,Odisha,OR,451,52521,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,0.8587,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,11,2023-11,Odisha,OR,438,51020,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,0.8585,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,12,2023-12,Odisha,OR,361,42017,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,0.8592,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,1,2024-01,Odisha,OR,433,37515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,1.1542,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,2,2024-02,Odisha,OR,451,39016,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,1.1559,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,3,2024-03,Odisha,OR,549,47519,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,1.1553,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,4,2024-04,Odisha,OR,416,36014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,1.1551,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,5,2024-05,Odisha,OR,404,35014,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,1.1538,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,6,2024-06,Odisha,OR,422,36515,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,1.1557,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,7,2024-07,Odisha,OR,439,38015,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,1.1548,vahan_e2w_registrations_monthly.csv,generated_proxy,No
